,CENTRO_SALUD,ANIO,RANGO_EDAD,VACUNA,MES,PROVINCIA,DISTRITO,CANTIDAD DE PERSONAL,POBLACION,PRESUPUESTO,%,CANTIDAD
4861,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,AMA,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,,19029,3650033,0.0,0
4862,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,AMA,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1953340,28.571428571428573,2
4863,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,AMA,ENERO,CORONEL PORTILLO,CAMPOVERDE,,19029,924269,0.0,0
4864,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,AMA,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,,19029,1000320,0.0,0
4865,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,AMA,JULIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1352080,0.0,0
4866,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,AMA,JUNIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1235133,0.0,0
4867,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,AMA,MARZO,CORONEL PORTILLO,CAMPOVERDE,,19029,1003216,0.0,0
4868,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,AMA,MAYO,CORONEL PORTILLO,CAMPOVERDE,,19029,1030125,42.85714285714285,3
4869,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,AMA,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1813790,0.0,0
4870,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,AMA,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,619318,0.0,0
4871,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,AMA,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,85800,0.0,0
4872,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APO_REF,ABRIL,CORONEL PORTILLO,CAMPOVERDE,,19029,998497,0.0,0
4873,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APO_REF,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,,19029,3650033,28.571428571428573,2
4874,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APO_REF,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1953340,0.0,0
4875,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APO_REF,ENERO,CORONEL PORTILLO,CAMPOVERDE,,19029,924269,0.0,0
4876,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APO_REF,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,,19029,1000320,0.0,0
4877,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APO_REF,JULIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1352080,0.0,0
4878,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APO_REF,JUNIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1235133,0.0,0
4879,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APO_REF,MARZO,CORONEL PORTILLO,CAMPOVERDE,,19029,1003216,0.0,0
4880,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APO_REF,MAYO,CORONEL PORTILLO,CAMPOVERDE,,19029,1030125,28.571428571428573,2
4881,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APO_REF,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1813790,0.0,0
4882,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APO_REF,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,619318,0.0,0
4883,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APO_REF,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,85800,0.0,0
4884,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APT,ABRIL,CORONEL PORTILLO,CAMPOVERDE,,19029,998497,0.0,0
4885,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APT,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,,19029,3650033,14.285714285714286,1
4886,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APT,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1953340,0.0,0
4887,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APT,ENERO,CORONEL PORTILLO,CAMPOVERDE,,19029,924269,0.0,0
4888,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APT,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,,19029,1000320,0.0,0
4889,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APT,JULIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1352080,0.0,0
4890,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APT,JUNIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1235133,0.0,0
4891,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APT,MARZO,CORONEL PORTILLO,CAMPOVERDE,,19029,1003216,0.0,0
4892,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APT,MAYO,CORONEL PORTILLO,CAMPOVERDE,,19029,1030125,42.85714285714285,3
4893,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APT,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1813790,0.0,0
4894,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APT,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,619318,0.0,0
4895,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,APT,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,85800,0.0,0
4896,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,NEUMO,ABRIL,CORONEL PORTILLO,CAMPOVERDE,,19029,998497,0.0,0
4897,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,NEUMO,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,,19029,3650033,14.285714285714286,1
4898,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,NEUMO,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1953340,0.0,0
4899,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,NEUMO,ENERO,CORONEL PORTILLO,CAMPOVERDE,,19029,924269,0.0,0
4900,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,NEUMO,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,,19029,1000320,0.0,0
4901,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,NEUMO,JULIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1352080,0.0,0
4902,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,NEUMO,JUNIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1235133,0.0,0
4903,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,NEUMO,MARZO,CORONEL PORTILLO,CAMPOVERDE,,19029,1003216,0.0,0
4904,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,NEUMO,MAYO,CORONEL PORTILLO,CAMPOVERDE,,19029,1030125,28.571428571428573,2
4905,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,NEUMO,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1813790,0.0,0
4906,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,NEUMO,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,619318,0.0,0
4907,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,NEUMO,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,85800,0.0,0
4908,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,SPR,ABRIL,CORONEL PORTILLO,CAMPOVERDE,,19029,998497,0.0,0
4909,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,SPR,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,,19029,3650033,14.285714285714286,1
4910,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,SPR,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1953340,0.0,0
4911,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,SPR,ENERO,CORONEL PORTILLO,CAMPOVERDE,,19029,924269,0.0,0
4912,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,SPR,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,,19029,1000320,0.0,0
4913,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,SPR,JULIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1352080,0.0,0
4914,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,SPR,JUNIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1235133,0.0,0
4915,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,SPR,MARZO,CORONEL PORTILLO,CAMPOVERDE,,19029,1003216,0.0,0
4916,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,SPR,MAYO,CORONEL PORTILLO,CAMPOVERDE,,19029,1030125,28.571428571428573,2
4917,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,SPR,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1813790,0.0,0
4918,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,SPR,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,619318,0.0,0
4919,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,SPR,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,85800,0.0,0
4920,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,VARI,ABRIL,CORONEL PORTILLO,CAMPOVERDE,,19029,998497,0.0,0
4921,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,VARI,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,,19029,3650033,0.0,0
4922,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,VARI,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1953340,0.0,0
4923,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,VARI,ENERO,CORONEL PORTILLO,CAMPOVERDE,,19029,924269,0.0,0
4924,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,VARI,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,,19029,1000320,0.0,0
4925,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,VARI,JULIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1352080,0.0,0
4926,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,VARI,JUNIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1235133,0.0,0
4927,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,VARI,MARZO,CORONEL PORTILLO,CAMPOVERDE,,19029,1003216,0.0,0
4928,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,VARI,MAYO,CORONEL PORTILLO,CAMPOVERDE,,19029,1030125,0.0,0
4929,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,VARI,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1813790,0.0,0
4930,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,VARI,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,619318,0.0,0
4931,PUESTO DE SALUD AMAKELLA,2019,1_ANIO,VARI,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,85800,0.0,0
4932,PUESTO DE SALUD AMAKELLA,2019,2_ANIOS,INFLUENZA,ABRIL,CORONEL PORTILLO,CAMPOVERDE,,19029,998497,0.0,0
4933,PUESTO DE SALUD AMAKELLA,2019,2_ANIOS,INFLUENZA,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,,19029,3650033,0.0,0
4934,PUESTO DE SALUD AMAKELLA,2019,2_ANIOS,INFLUENZA,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1953340,0.0,0
4935,PUESTO DE SALUD AMAKELLA,2019,2_ANIOS,INFLUENZA,ENERO,CORONEL PORTILLO,CAMPOVERDE,,19029,924269,0.0,0
4936,PUESTO DE SALUD AMAKELLA,2019,2_ANIOS,INFLUENZA,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,,19029,1000320,0.0,0
4937,PUESTO DE SALUD AMAKELLA,2019,2_ANIOS,INFLUENZA,JULIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1352080,0.0,0
4938,PUESTO DE SALUD AMAKELLA,2019,2_ANIOS,INFLUENZA,JUNIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1235133,0.0,0
4939,PUESTO DE SALUD AMAKELLA,2019,2_ANIOS,INFLUENZA,MARZO,CORONEL PORTILLO,CAMPOVERDE,,19029,1003216,0.0,0
4940,PUESTO DE SALUD AMAKELLA,2019,2_ANIOS,INFLUENZA,MAYO,CORONEL PORTILLO,CAMPOVERDE,,19029,1030125,0.0,0
4941,PUESTO DE SALUD AMAKELLA,2019,2_ANIOS,INFLUENZA,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1813790,0.0,0
4942,PUESTO DE SALUD AMAKELLA,2019,2_ANIOS,INFLUENZA,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,619318,0.0,0
4943,PUESTO DE SALUD AMAKELLA,2019,2_ANIOS,INFLUENZA,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,85800,0.0,0
4944,PUESTO DE SALUD AMAKELLA,2019,3_ANIOS,INFLUENZA,ABRIL,CORONEL PORTILLO,CAMPOVERDE,,19029,998497,0.0,0
4945,PUESTO DE SALUD AMAKELLA,2019,3_ANIOS,INFLUENZA,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,,19029,3650033,400.0,4
4946,PUESTO DE SALUD AMAKELLA,2019,3_ANIOS,INFLUENZA,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1953340,0.0,0
4947,PUESTO DE SALUD AMAKELLA,2019,3_ANIOS,INFLUENZA,ENERO,CORONEL PORTILLO,CAMPOVERDE,,19029,924269,0.0,0
4948,PUESTO DE SALUD AMAKELLA,2019,3_ANIOS,INFLUENZA,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,,19029,1000320,0.0,0
4949,PUESTO DE SALUD AMAKELLA,2019,3_ANIOS,INFLUENZA,JULIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1352080,0.0,0
4950,PUESTO DE SALUD AMAKELLA,2019,3_ANIOS,INFLUENZA,JUNIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1235133,0.0,0
4951,PUESTO DE SALUD AMAKELLA,2019,3_ANIOS,INFLUENZA,MARZO,CORONEL PORTILLO,CAMPOVERDE,,19029,1003216,0.0,0
4952,PUESTO DE SALUD AMAKELLA,2019,3_ANIOS,INFLUENZA,MAYO,CORONEL PORTILLO,CAMPOVERDE,,19029,1030125,0.0,0
4953,PUESTO DE SALUD AMAKELLA,2019,3_ANIOS,INFLUENZA,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1813790,0.0,0
4954,PUESTO DE SALUD AMAKELLA,2019,3_ANIOS,INFLUENZA,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,619318,0.0,0
4955,PUESTO DE SALUD AMAKELLA,2019,3_ANIOS,INFLUENZA,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,85800,100.0,1
4956,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,APO2,ABRIL,CORONEL PORTILLO,CAMPOVERDE,,19029,998497,0.0,0
4957,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,APO2,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,,19029,3650033,0.0,0
4958,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,APO2,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1953340,0.0,0
4959,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,APO2,ENERO,CORONEL PORTILLO,CAMPOVERDE,,19029,924269,0.0,0
4960,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,APO2,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,,19029,1000320,0.0,0
4961,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,APO2,JULIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1352080,0.0,0
4962,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,APO2,JUNIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1235133,0.0,0
4963,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,APO2,MARZO,CORONEL PORTILLO,CAMPOVERDE,,19029,1003216,0.0,0
4964,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,APO2,MAYO,CORONEL PORTILLO,CAMPOVERDE,,19029,1030125,50.0,1
4965,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,APO2,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1813790,0.0,0
4966,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,APO2,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,619318,0.0,0
4967,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,APO2,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,85800,0.0,0
4968,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,DPT2,ABRIL,CORONEL PORTILLO,CAMPOVERDE,,19029,998497,0.0,0
4969,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,DPT2,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,,19029,3650033,0.0,0
4970,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,DPT2,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1953340,0.0,0
4971,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,DPT2,ENERO,CORONEL PORTILLO,CAMPOVERDE,,19029,924269,0.0,0
4972,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,DPT2,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,,19029,1000320,0.0,0
4973,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,DPT2,JULIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1352080,0.0,0
4974,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,DPT2,JUNIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1235133,0.0,0
4975,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,DPT2,MARZO,CORONEL PORTILLO,CAMPOVERDE,,19029,1003216,0.0,0
4976,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,DPT2,MAYO,CORONEL PORTILLO,CAMPOVERDE,,19029,1030125,50.0,1
4977,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,DPT2,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1813790,0.0,0
4978,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,DPT2,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,619318,0.0,0
4979,PUESTO DE SALUD AMAKELLA,2019,4_ANIOS,DPT2,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,85800,0.0,0
4980,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,APO,ABRIL,CORONEL PORTILLO,CAMPOVERDE,,19029,998497,0.0,0
4981,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,APO,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,,19029,3650033,33.333333333333336,2
4982,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,APO,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1953340,0.0,0
4983,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,APO,ENERO,CORONEL PORTILLO,CAMPOVERDE,,19029,924269,0.0,0
4984,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,APO,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,,19029,1000320,0.0,0
4985,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,APO,JULIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1352080,0.0,0
4986,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,APO,JUNIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1235133,0.0,0
4987,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,APO,MARZO,CORONEL PORTILLO,CAMPOVERDE,,19029,1003216,0.0,0
4988,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,APO,MAYO,CORONEL PORTILLO,CAMPOVERDE,,19029,1030125,0.0,0
4989,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,APO,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1813790,16.666666666666668,1
4990,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,APO,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,619318,0.0,0
4991,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,APO,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,85800,0.0,0
4992,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,PENTA,ABRIL,CORONEL PORTILLO,CAMPOVERDE,,19029,998497,0.0,0
4993,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,PENTA,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,,19029,3650033,33.333333333333336,2
4994,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,PENTA,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1953340,0.0,0
4995,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,PENTA,ENERO,CORONEL PORTILLO,CAMPOVERDE,,19029,924269,0.0,0
4996,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,PENTA,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,,19029,1000320,0.0,0
4997,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,PENTA,JULIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1352080,0.0,0
4998,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,PENTA,JUNIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1235133,0.0,0
4999,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,PENTA,MARZO,CORONEL PORTILLO,CAMPOVERDE,,19029,1003216,0.0,0
5000,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,PENTA,MAYO,CORONEL PORTILLO,CAMPOVERDE,,19029,1030125,0.0,0
5001,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,PENTA,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1813790,16.666666666666668,1
5002,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,PENTA,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,619318,0.0,0
5003,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,PENTA,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,85800,0.0,0
5004,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,ROTA,ABRIL,CORONEL PORTILLO,CAMPOVERDE,,19029,998497,0.0,0
5005,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,ROTA,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,,19029,3650033,0.0,0
5006,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,ROTA,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1953340,0.0,0
5007,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,ROTA,ENERO,CORONEL PORTILLO,CAMPOVERDE,,19029,924269,0.0,0
5008,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,ROTA,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,,19029,1000320,0.0,0
5009,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,ROTA,JULIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1352080,0.0,0
5010,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,ROTA,JUNIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1235133,0.0,0
5011,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,ROTA,MARZO,CORONEL PORTILLO,CAMPOVERDE,,19029,1003216,0.0,0
5012,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,ROTA,MAYO,CORONEL PORTILLO,CAMPOVERDE,,19029,1030125,0.0,0
5013,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,ROTA,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1813790,16.666666666666668,1
5014,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,ROTA,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,619318,0.0,0
5015,PUESTO DE SALUD AMAKELLA,2019,<1_ANIO,ROTA,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,85800,16.666666666666668,1
5016,PUESTO DE SALUD AMAKELLA,2019,RN,BCG,ABRIL,CORONEL PORTILLO,CAMPOVERDE,,19029,998497,0.0,0
5017,PUESTO DE SALUD AMAKELLA,2019,RN,BCG,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,,19029,3650033,0.0,0
5018,PUESTO DE SALUD AMAKELLA,2019,RN,BCG,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1953340,0.0,0
5019,PUESTO DE SALUD AMAKELLA,2019,RN,BCG,ENERO,CORONEL PORTILLO,CAMPOVERDE,,19029,924269,0.0,0
5020,PUESTO DE SALUD AMAKELLA,2019,RN,BCG,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,,19029,1000320,0.0,0
5021,PUESTO DE SALUD AMAKELLA,2019,RN,BCG,JULIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1352080,0.0,0
5022,PUESTO DE SALUD AMAKELLA,2019,RN,BCG,JUNIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1235133,0.0,0
5023,PUESTO DE SALUD AMAKELLA,2019,RN,BCG,MARZO,CORONEL PORTILLO,CAMPOVERDE,,19029,1003216,0.0,0
5024,PUESTO DE SALUD AMAKELLA,2019,RN,BCG,MAYO,CORONEL PORTILLO,CAMPOVERDE,,19029,1030125,0.0,0
5025,PUESTO DE SALUD AMAKELLA,2019,RN,BCG,NOVIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1813790,0.0,0
5026,PUESTO DE SALUD AMAKELLA,2019,RN,BCG,OCTUBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,619318,0.0,0
5027,PUESTO DE SALUD AMAKELLA,2019,RN,BCG,SETIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,85800,0.0,0
5028,PUESTO DE SALUD AMAKELLA,2019,RN,HVB,ABRIL,CORONEL PORTILLO,CAMPOVERDE,,19029,998497,0.0,0
5029,PUESTO DE SALUD AMAKELLA,2019,RN,HVB,AGOSTO,CORONEL PORTILLO,CAMPOVERDE,,19029,3650033,0.0,0
5030,PUESTO DE SALUD AMAKELLA,2019,RN,HVB,DICIEMBRE,CORONEL PORTILLO,CAMPOVERDE,,19029,1953340,0.0,0
5031,PUESTO DE SALUD AMAKELLA,2019,RN,HVB,ENERO,CORONEL PORTILLO,CAMPOVERDE,,19029,924269,0.0,0
5032,PUESTO DE SALUD AMAKELLA,2019,RN,HVB,FEBRERO,CORONEL PORTILLO,CAMPOVERDE,,19029,1000320,0.0,0
5033,PUESTO DE SALUD AMAKELLA,2019,RN,HVB,JULIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1352080,0.0,0
5034,PUESTO DE SALUD AMAKELLA,2019,RN,HVB,JUNIO,CORONEL PORTILLO,CAMPOVERDE,,19029,1235133,0.0,0
